After numerous attempts of trying (including setting the clock in BIOS setup directly), I gave up(I am a techie).	clock in BIOS setup	0
YOU WILL NOT BE ABLE TO TALK TO AN AMERICAN WARRANTY SERVICE IS OUT OF COUNTRY.	WARRANTY SERVICE	0
but now i have realized its a problem with this brand.	brand	0
I sent it back to Toshiba twice they covered it under the  warranty.	warranty	1
I was looking for a mac which is portable and has all the features that I was looking for.	features	1
Also kinda loud when the fan was running.	fan	0
In desparation, I called their Customer Service number and was told that my warranty had expired (2 days old) and that the priviledge of talking to a technician would cost me ("have your credit card ready").	warranty	0
In desparation, I called their Customer Service number and was told that my warranty had expired (2 days old) and that the priviledge of talking to a technician would cost me ("have your credit card ready").	talking to a technician	0
There also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files.	hard disc	0
There also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files.	windows	0
Drivers updated ok but the BIOS update froze the system up and the computer shut down.	Drivers	1
Drivers updated ok but the BIOS update froze the system up and the computer shut down.	BIOS update	0
Drivers updated ok but the BIOS update froze the system up and the computer shut down.	system	0
Speaking of the browser, it too has problems.	browser	0
The keyboard is too slick.	keyboard	0
It's like 9 punds, but if you can look past it, it's GREAT!	9 punds	0
Still under warrenty so called Toshiba, no help at all.	warrenty	0
I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.	Toshiba Warranty	0
Amazing Quality!	Quality	1
The fact that you can spend over $100 on just a webcam underscores the value of this machine.	value	1
A month or so ago, the freaking motherboard just died.	motherboard	0
The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.	system	0
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.	charger	0
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.	hardware	0
If a website ever freezes (which is rare), its really easy to force quit.	force quit	1
It rarely works and when it does it's incredibly slow.	works	0
I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.	Windows 7	1
It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!	operating system	1
It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!	runs	1
It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!	navigate	1
It's so much easier to navigate through the operating system, to find files, and it runs a lot faster!	find files	1
Purchased a Toshiba Lap top it worked good until just after the warrenty went out.	warrenty	0
We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.	speed	1
We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.	performace	1
The reality was, it heated up very quickly, and took way too long to do simple things, like opening my Documents folder.	opening my Documents folder	0
I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive.	operating systems	0
Then, within 5 months, the charger crapped out on me.	charger	0
And if you have a iphone or ipod touch you can connect and download songs to it at high speed.	speed	1
I love the glass touchpad.	glass touchpad	1
I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again.	hard drive	0
I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again.	mother board	0
I am using the external speaker- sound is good.	external speaker	1
I am using the external speaker- sound is good.	sound	1
still testing the battery life as i thought it would be better, but am very happy with the upgrade.	battery life	0
Then HP sends it back to me with the hardware screwed up, not able to connect.	hardware	0
Oh yeah, don't forget the expensive shipping to and from HP.	shipping	0
Everything is so easy to use, Mac software is just so much simpler than Microsoft software.	Mac software	1
Everything is so easy to use, Mac software is just so much simpler than Microsoft software.	Microsoft software	0
Everything is so easy to use, Mac software is just so much simpler than Microsoft software.	use	1
And if you do a lot of writing, editing is a problem since there is no  forward delete  key.	delete  key	0
And if you do a lot of writing, editing is a problem since there is no  forward delete  key.	editing	0
Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.	use	1
Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.	service	1
Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.	phone assistance	1
Its ease of use and the top service from Apple- be it their phone assistance or bellying up to the genius bar- cannot be beat.	genius bar	1
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.	battery life	1
It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.	battery life	1
Acer has set me up with FREE recovery discs, when they are available since I asked.	recovery discs	1
The battery life seems to be very good, and have had no issues with it.	battery life	1
Enabling the battery timer is useless.	battery timer	0
There is no need to purchase virus protection for Mac, which saves me a lot of time and money.	virus protection for Mac	1
But we had paid for bluetooth, and there was none.	bluetooth	0
So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.	hinge	0
It is always reliable, never bugged and responds well.	responds	1
After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.	motherboard	0
It was slow, locked up, and also had hardware replaced after only 2 months!	hardware	0
they had to replace the motherboard in April	motherboard	0
Yes, the computer was light weight, less expensive than the average laptop, and was pretty self explantory in use.	use	1
Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.	representive at Microsoft	0
Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.	system	0
Also, if you need to talk to a representive at Microsoft, there is a charge, which I believe is robbery, since you are charged enormous amounts for a very badly designed system, which most people would have went with XP if they could.	XP	1
I love WIndows 7 which is a vast improvment over Vista.	WIndows 7	1
I love WIndows 7 which is a vast improvment over Vista.	Vista	0
Keyboard is great, very quiet for all the typing that I do.	Keyboard	1
Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.	Dell's customer disservice	0
It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.	cooling system	0
I can render AVCHD movies with little effort, which was a problem for most pc's unless you had a quad core I7.	quad core I7	1
After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.	sales associate	1
If you really want a bang-up system and don't need to run Windows applications, go with an Apple;	system	1
You won't have to spend gobs of money on some inefficient virus program that needs to be updated every month and that constantly drains your wallet.	virus program	0
2 months later, the battery went.	battery	0
It's color is even cool.	color	1
keys are all in weird places and is way too large for the way it is designed.	keys	0
keys are all in weird places and is way too large for the way it is designed.	designed	0
Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.	style	1
Yes, a Mac is much more money than the average laptop out there, but there is no comparison in style, speed and just cool factor.	speed	1
The keyboard feels good and I type just fine on it.	keyboard	1
And not to mention after using it for a few months or so, the battery will slowly less and less hold a charge until you can't leave it unplugged for more than 5 minutes without the thing dying.	battery	0
BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple	sales	1
BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple	service	1
BEST BUY - 5 STARS + + + (sales, service, respect for old men who aren't familiar with the technology) DELL COMPUTERS - 3 stars DELL SUPPORT - owes a me a couple	DELL SUPPORT	1
Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.	speed	1
Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.	construction quality	1
Yes, they cost more, but they more than make up for it in speed, construction quality, and longevity.	longevity	1
Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of "extra key", etc.	keyboard	1
Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of "extra key", etc.	keys	1
Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of "extra key", etc.	configuration of "extra key"	1
It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.	use	1
It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.	security	1
It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.	use	0
It gets stuck all of the time you use it, and you have to keep tapping on it to get it to work.	work	0
lots of preloaded software.	preloaded software	1
I wish it had a webcam though, then it would be perfect!	webcam	0
My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.	vga port	1
Another thing I might add is the battery life is excellent.	battery life	1
One drawback, I wish the keys were backlit.	keys	0
Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.	software	1
I wish the volume could be louder and the mouse didnt break after only a month.	volume	0
I wish the volume could be louder and the mouse didnt break after only a month.	mouse	0
I play a lot of casual games online, and the touchpad is very responsive.	touchpad	1
Granted, it's still a very new laptop but in comparison to my previous laptops and desktops, my Mac boots up noticeably quicker.	boots up	1
It caught a virus that completely wiped out my hard drive in a matter of hours.	hard drive	0
It is everything I'd hoped it would be from a look and feel standpoint, but somehow a bit more sturdy.	look and feel standpoint	1
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.	safari	0
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.	safari	0
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install Mozzilla firfox i love every single bit about it.	Mozzilla firfox	1
The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.	Bluetooth	0
The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.	fingerprint reader driver	0
The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.	software	0
Great battery, speed, display.	battery	1
Great battery, speed, display.	speed	1
Great battery, speed, display.	display	1
The delivery was fast, and I would not hesitate to purchase this laptop again.	delivery	1
I've been impressed with the battery life and the performance for such a small amount of memory.	battery life	1
I've been impressed with the battery life and the performance for such a small amount of memory.	performance	1
I've been impressed with the battery life and the performance for such a small amount of memory.	memory	0
It's applications are terrific, including the replacements for Microsoft office.	applications	1
It's applications are terrific, including the replacements for Microsoft office.	Microsoft office	1
they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.	Resolution	0
they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.	appearance	0
they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.	cooling system	0
they improved nothing else such as Resolution, appearance, cooling system, graphics card, etc.	graphics card	0
I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.	built-in webcam	0
I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.	built-in mic	0
I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.	cam	0
I got it back and my built-in webcam and built-in mic were shorting out anytime I touched the lid, (mind you this was my means of communication with my fiance who was deployed) but I suffered thru it and would constandly have to reset the computer to be able to use my cam and mic anytime they went out.	mic	0
The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.	board	0
The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.	connector	0
The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.	power supply	0
The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.	warrenty	0
The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.	power supply	0
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!	ethernet	1
My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!	works	1
Mostly I love the drag and drop feature.	drag and drop feature	1
oh yeah, and if the fancy webcam breaks guess who you have to send it to to get it fixed?	webcam	0
I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.	sales tax	1
Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.	software packages	1
Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.	iWork	1
Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.	GarageBand	1
Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.	iMovie	1
The screen is very large and crystal clear with amazing colors and resolution.	screen	1
The screen is very large and crystal clear with amazing colors and resolution.	colors	1
The screen is very large and crystal clear with amazing colors and resolution.	resolution	1
After a little more than a year of owning my MacBook Pro, the monitor has completely died.	monitor	0
The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.	iTunes	1
Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.	Size	0
Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.	base installation	0
Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.	software	0
Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).	manuf	0
The display is incredibly bright, much brighter than my PowerBook and very crisp.	display	1
The AMD Turin processor seems to always perform so much better than Intel.	AMD Turin processor	1
The AMD Turin processor seems to always perform so much better than Intel.	Intel	0
The start menu is not the easiest thing to navigate due to the stacking.	start menu	0
The start menu is not the easiest thing to navigate due to the stacking.	navigate	0
Only thing I would want to add to this is an internal bluray read/write drive.	bluray read/write drive	0
The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.	service tech	0
The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.	tech store	0
Really like the textured surface which shows no fingerprints.	surface	1
The screen is bright and the keyboard is nice;	screen	1
The screen is bright and the keyboard is nice;	keyboard	1
But the machine is awesome and iLife is great and I love Snow Leopard X.	iLife	1
But the machine is awesome and iLife is great and I love Snow Leopard X.	Snow Leopard X	1
High price tag, however.	price tag	0
I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.	Mac OS	1
I had static in the output, and I had to reduce the sound output quality to "FM" as opposed to the default "CD.	sound output quality	0
I custom ordered the machine from HP and could NOT understand the techie due to his accent.	techie	0
It is easy to use and lightweight.	use	1
I went to Toshiba online help and found some suggestions to fix it.	Toshiba online help	1
They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).	service life	1
This laptop is a great price and has a sleek look.	price	1
This laptop is a great price and has a sleek look.	look	1
I especially like the keyboard which has chiclet type keys.	keyboard	1
I especially like the keyboard which has chiclet type keys.	keys	1
Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.	quality	0
For the not so good, I got the stock screen - which is VERY glossy.	stock screen	0
The gray color was a good choice.	gray color	1
I would like to have volume buttons rather than the adjustment that is on the front.	volume buttons	0
The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.	processor	0
The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.	computing	0
I bought a protector for my key pad and it works great :)	key pad	1
The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!	magnetic plug-in power charging power cord	1
It seems they could have updated XP and done without creating Vista.	XP	1
It seems they could have updated XP and done without creating Vista.	Vista	0
It is easy to use, fast and has great graphics for the money.	graphics	1
It is easy to use, fast and has great graphics for the money.	use	1
I like how the Mac OS is so simple and easy to use.	Mac OS	1
I like how the Mac OS is so simple and easy to use.	use	1
While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.	support	1
I was ready to take it back for a refund, but the Geek Squad camed through and pointed me in the right direction to get it fixed.	Geek Squad	1
only good thing is the graphics quality.	graphics quality	1
The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.	Appleworks	0
The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.	browser	0
The paint wears off easily due to the keyboard being farther back than usual.	paint	0
The paint wears off easily due to the keyboard being farther back than usual.	keyboard	0
The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.	warrenty	1
The store honored their warrenty and made the comment that they don't even recommend the HP brand because of the problems with their warrentys.	warrentys	0
They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!	CD drive	0
They sent out the box right away for me to send in my computer, they paid postage and whatnot, but when I got my computer back it still wasn't running right, and now my CD drive wasn't reading anything!	running	0
But the screen size is not that bad for email and web browsing.	screen size	1
Once I removed all the software the laptop loads in 15-20 seconds.	software	0
On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.	trackpad	0
On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.	trackpad	0
This computer doesn't do that well with certain games it can't play some and it becomes too hot while playing games.	games	0
Yeah, of course smarty pants "fix it now")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).	inbuilt applications	0
Yeah, of course smarty pants "fix it now")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).	Software	0
The body is a bit cheaply made so it will be interesting to see how long it holds up.	body	0
The i5 blows my desktop out of the water when it comes to rendering videos.	i5	0
Am very glad I bought it, great netbook, low price.	price	1
The Apple team also assists you very nicely when choosing which computer is right for you :)	Apple team	1
I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).	Vista	0
I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).	Vista	0
I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).	Vista	0
The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.	video chat	0
That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.	mouse	1
Fan vents to the side, so no cooling pad needed, great feature!	Fan	1
Fan vents to the side, so no cooling pad needed, great feature!	feature	1
i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.	software	1
Wasted me at least 8 hours of installation time.	installation time	0
It has far exceeded my expectations for power, storage, and abilitiy.	power	1
It has far exceeded my expectations for power, storage, and abilitiy.	storage	1
It has far exceeded my expectations for power, storage, and abilitiy.	abilitiy	1
A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.	spotlight search	1
A great feature is the spotlight search: one can search for documents by simply typing a keyword, rather than parsing tens of file folders for a document.	feature	1
My wireless system would not recognize Windows 7 and I couldn't get online to find out why.	wireless system	0
I am enjoying it and the quality it provides is great!	quality	1
Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.	battery life	1
Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.	speed	1
The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!	OS	1
The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!	OS	1
iTunes is a handy music-management program, and it is essential for anyone with an iPod.	iTunes	1
iTunes is a handy music-management program, and it is essential for anyone with an iPod.	program	1
Mac is not made for gaming.	gaming	0
Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.	battery	0
I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.	Apple support	1
I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.	techs	1
But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.	adding the bluetooth	0
the programs are esay to use and are quick to process this computer works like a charm.	programs	1
the programs are esay to use and are quick to process this computer works like a charm.	use	1
The materials that came with the computer did not include the right # anywhere.	materials	0
It does not even have the software to play a dvd now.	software	0
Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.	Tech support	1
Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.	power supply	0
HOW DOES THE POWER SUPPLY NOT WORK!!!	POWER SUPPLY	0
Sells for the same as a netbook without sacrificing size.	size	1
Windows XP SP2 caused many problems on the computer, so I had to remove it.	Windows XP SP2	0
I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.	Windows 7 Ultimate	0
I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.	Bluetooth	0
I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.	Fingerprint reader	0
I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.	software	0
None of the techs at HP knew what they were doing.	techs at HP	0
this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.	video card	0
With awesome graphics and assuring security, it's perfect!	graphics	1
With awesome graphics and assuring security, it's perfect!	security	1
Laptop was in new condition and operational, but for the audio problem when 1st sent for repair.	audio	0
I was disappointed when I realized that the keyboard doesn't light up on this model.	keyboard	0
It runs perfectly.	runs	1
The laptop was very easy to set up.	set up	1
Sometimes the screen even goes black on this computer.	screen	0
I recommend for word processing and internet users.	word processing	1
I recommend for word processing and internet users.	internet	1
Since I've had this computer I've only used the trackpad because it is so nice and smooth.	trackpad	1
A longer battery life would have been great - but it meets it's spec quite easily.	spec	1
Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.	HD	1
Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.	graphics chip	1
Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.	components	1
Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.	DVD burner	1
Its fast and another thing I like is that it has three USB ports.	USB ports	1
The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.	software	0
The computer itself was fast, ran smoothly, and had no problems.	ran	1
Like the price and operation.	price	1
Like the price and operation.	operation	1
The brand is tarnished in my heart.	brand	0
This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.	components	0
This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.	price range	0
This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.	quality	0
Once open, the leading edge is razor sharp.	leading edge	0
Maximum sound isn't nearly as loud as it should be.	Maximum sound	0
I loaded windows 7 via Bootcamp and it works flawlessly!	windows 7	1
I loaded windows 7 via Bootcamp and it works flawlessly!	Bootcamp	1
Great Laptop for the price, works well with action pack games.	price	1
Great Laptop for the price, works well with action pack games.	works	1
Although the price is higher then Dell laptops, the Macbooks are worth the dough.	price	0
I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.	performance	0
The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.	twin packing	1
The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.	functions	1
So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.	after sales support	0
So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.	look	1
I hate the display screen and I have done everything I could do the change it.	display screen	0
I also like the acer arcade but these were reallythe only two things I liked about this laptop.	acer arcade	1
Have not yet needed any customer support with this yet so to me that is a great thing, which is leaps and bounds ahead of PC in my opinion.	customer support	1
I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.	screen	0
I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.	cd drive	0
It runs very quiet too which is a plus.	runs	1
but it  has a major design flaw.	design	0
It was heavy,bulky, and hard to carry because of the size.	size	0
The games included are very good games.	games	1
this computer will last you at least 7 years, thats an amazing life spanned an electronic.	life	1
I had something else go wrong and they said it had to be in good working order to be able to buy the warranty.	warranty	0
Sometimes you really have to tap the pad to get it to worki	pad	0
It's super fast and a great value for the price!	value	1
